Source,Target,Weight,logWeight,Syn,exin
IL2R,URAVR,1,1,chemical,1
IL2R,URXR,4,2.38629436111989,electrical,1
IL2R,RMGR,1,1,electrical,1
IL2R,URBR,4,2.38629436111989,electrical,1
IL2VL,IL1VL,27,4.29583686600433,chemical,1
IL2VL,IL2L,1,1,chemical,1
IL2VL,OLQVL,6,2.79175946922805,chemical,1
IL2VL,BAGR,1,1,chemical,1
IL2VL,RIAL,4,2.38629436111989,chemical,1
IL2VL,RIH,5,2.6094379124341,chemical,1
IL2VL,RIPL,36,4.58351893845611,chemical,1
IL2VL,DVC,1,1,chemical,1
IL2VL,RMEL,7,2.94591014905531,chemical,1
IL2VL,RMER,6,2.79175946922805,chemical,1
IL2VL,RMEV,2,1.69314718055995,chemical,1
IL2VL,URAVL,7,2.94591014905531,chemical,1
IL2VL,URAVL,3,2.09861228866811,electrical,1
IL2VR,ADLR,1,1,chemical,1
IL2VR,IL1VR,29,4.36729582998647,chemical,1
IL2VR,OLQVR,9,3.19722457733622,chemical,1
IL2VR,URXR,1,1,chemical,1
IL2VR,RIAR,2,1.69314718055995,chemical,1
IL2VR,RIH,5,2.6094379124341,chemical,1
IL2VR,RIPR,43,4.76120011569356,chemical,1
IL2VR,AVAL,1,1,chemical,1
IL2VR,RMED,2,1.69314718055995,chemical,1
IL2VR,RMEL,8,3.07944154167984,chemical,1
IL2VR,RMER,17,3.83321334405622,chemical,1
IL2VR,RMEV,15,3.70805020110221,chemical,1
IL2VR,URAVR,16,3.77258872223978,chemical,1
IL2VR,SIADR,1,1,chemical,1
IL2VR,IL1VR,1,1,electrical,1
IL2VR,CEPVR,1,1,electrical,1
LUAL,PHBL,2,1.69314718055995,chemical,1
LUAL,AVJL,4,2.38629436111989,chemical,1
LUAL,AVJR,1,1,chemical,1
LUAL,PVNL,1,1,chemical,1
LUAL,PVWL,1,1,chemical,1
LUAL,AVAL,27,4.29583686600433,chemical,1
LUAL,AVAR,23,4.13549421592915,chemical,1
LUAL,AVDL,27,4.29583686600433,chemical,1
LUAL,AVDR,6,2.79175946922805,chemical,1
LUAL,PLML,8,3.07944154167984,electrical,1
LUAL,AVHL,1,1,electrical,1
LUAL,AVJL,5,2.6094379124341,electrical,1
LUAL,PVNL,3,2.09861228866811,electrical,1
LUAL,PVQL,1,1,electrical,1
LUAL,PVR,6,2.79175946922805,electrical,1
LUAL,AVAL,2,1.69314718055995,electrical,1
LUAR,PQR,7,2.94591014905531,chemical,1
LUAR,AVJR,4,2.38629436111989,chemical,1
LUAR,PVNL,1,1,chemical,1
LUAR,PVR,2,1.69314718055995,chemical,1
LUAR,PVWL,3,2.09861228866811,chemical,1
LUAR,PVWR,2,1.69314718055995,chemical,1
LUAR,PVCR,9,3.19722457733622,chemical,1
LUAR,AVAL,13,3.56494935746154,chemical,1
LUAR,AVAR,31,4.43398720448515,chemical,1
LUAR,AVDL,5,2.6094379124341,chemical,1
LUAR,AVDR,14,3.63905732961526,chemical,1
LUAR,PDB,2,1.69314718055995,chemical,1
LUAR,PLMR,9,3.19722457733622,electrical,1
LUAR,PHCR,1,1,electrical,1
LUAR,AVJL,1,1,electrical,1
LUAR,AVJR,1,1,electrical,1
LUAR,PVNR,2,1.69314718055995,electrical,1
LUAR,PVR,9,3.19722457733622,electrical,1
LUAR,PVT,4,2.38629436111989,electrical,1
LUAR,PVWL,3,2.09861228866811,electrical,1
LUAR,PVWR,3,2.09861228866811,electrical,1
LUAR,AVAL,2,1.69314718055995,electrical,1
LUAR,AVAR,4,2.38629436111989,electrical,1
OLLL,IL1VL,3,2.09861228866811,chemical,1
OLLL,OLLL,4,2.38629436111989,chemical,1
OLLL,CEPDL,5,2.6094379124341,chemical,1
OLLL,CEPVL,14,3.63905732961526,chemical,1
OLLL,URYDL,2,1.69314718055995,chemical,1
OLLL,URYVL,1,1,chemical,1
OLLL,RIBL,24,4.17805383034795,chemical,1
OLLL,AVER,53,4.97029191355212,chemical,1
OLLL,RMDDL,22,4.09104245335832,chemical,1
OLLL,RMDL,6,2.79175946922805,chemical,1
OLLL,RMDVL,3,2.09861228866811,chemical,1
OLLL,RMEL,5,2.6094379124341,chemical,1
OLLL,SMDDL,8,3.07944154167984,chemical,1
OLLL,SMDDR,9,3.19722457733622,chemical,1
OLLL,SMDVR,10,3.30258509299405,chemical,1
OLLL,IL2L,2,1.69314718055995,electrical,1
OLLL,OLLR,11,3.39789527279837,electrical,1
OLLL,RIGL,3,2.09861228866811,electrical,1
OLLR,IL1DR,1,1,chemical,1
OLLR,IL1VR,2,1.69314718055995,chemical,1
OLLR,IL2R,1,1,chemical,1
OLLR,OLQDR,1,1,chemical,1
OLLR,OLLR,4,2.38629436111989,chemical,1
OLLR,CEPDR,4,2.38629436111989,chemical,1
OLLR,CEPVR,16,3.77258872223978,chemical,1
OLLR,URYVL,3,2.09861228866811,chemical,1
OLLR,ADER,2,1.69314718055995,chemical,1
OLLR,RIBR,21,4.04452243772342,chemical,1
OLLR,RIS,2,1.69314718055995,chemical,1
OLLR,AVEL,39,4.66356164612965,chemical,1
OLLR,RMDDR,26,4.25809653802148,chemical,1
OLLR,RMDL,9,3.19722457733622,chemical,1
OLLR,RMDR,2,1.69314718055995,chemical,1
OLLR,RMDVR,6,2.79175946922805,chemical,1
OLLR,RMED,1,1,chemical,1
OLLR,RMER,3,2.09861228866811,chemical,1
OLLR,SMDDL,3,2.09861228866811,chemical,1
OLLR,SMDDR,1,1,chemical,1
OLLR,SMDVL,11,3.39789527279837,chemical,1
OLLR,SMDVR,4,2.38629436111989,chemical,1
OLLR,OLLL,11,3.39789527279837,electrical,1
OLLR,RIGR,5,2.6094379124341,electrical,1
OLQDL,CEPDL,3,2.09861228866811,chemical,1
OLQDL,URYDL,3,2.09861228866811,chemical,1
OLQDL,RICR,6,2.79175946922805,chemical,1
OLQDL,RIH,3,2.09861228866811,chemical,1
OLQDL,RMDDL,1,1,chemical,1
OLQDL,RMDDR,10,3.30258509299405,chemical,1
OLQDL,RMED,1,1,chemical,1
OLQDL,RMEL,2,1.69314718055995,chemical,1
OLQDL,RMHL,1,1,chemical,1
OLQDL,SIBDL,9,3.19722457733622,chemical,1
OLQDL,CEPDL,2,1.69314718055995,electrical,1
OLQDL,RIBL,5,2.6094379124341,electrical,1
OLQDL,RIGL,3,2.09861228866811,electrical,1
OLQDL,URBL,3,2.09861228866811,electrical,1
OLQDL,RMDVL,1,1,electrical,1
OLQDR,IL1DR,1,1,chemical,1
OLQDR,RICL,2,1.69314718055995,chemical,1
OLQDR,RICR,2,1.69314718055995,chemical,1
OLQDR,RIH,2,1.69314718055995,chemical,1
OLQDR,RMDDL,11,3.39789527279837,chemical,1
OLQDR,RMER,1,1,chemical,1
OLQDR,RMHR,3,2.09861228866811,chemical,1
OLQDR,SIBDR,6,2.79175946922805,chemical,1
OLQDR,CEPDR,8,3.07944154167984,electrical,1
OLQDR,RIBR,5,2.6094379124341,electrical,1
OLQDR,RIGR,4,2.38629436111989,electrical,1
OLQDR,RIH,2,1.69314718055995,electrical,1
OLQDR,URBR,7,2.94591014905531,electrical,1
OLQDR,RMDVR,1,1,electrical,1
OLQVL,IL2L,1,1,chemical,1
OLQVL,RICL,4,2.38629436111989,chemical,1
OLQVL,AVAL,1,1,chemical,1
OLQVL,AVDR,1,1,chemical,1
OLQVL,RMDVR,14,3.63905732961526,chemical,1
OLQVL,RMHL,2,1.69314718055995,chemical,1
OLQVL,SIBVL,13,3.56494935746154,chemical,1
OLQVL,CEPVL,4,2.38629436111989,electrical,1
OLQVL,ADAL,4,2.38629436111989,electrical,1
OLQVL,RIBL,2,1.69314718055995,electrical,1
OLQVL,RIGL,2,1.69314718055995,electrical,1
OLQVL,RMDDL,3,2.09861228866811,electrical,1
OLQVR,IL1VR,2,1.69314718055995,chemical,1
OLQVR,RIAR,10,3.30258509299405,chemical,1
OLQVR,RICR,3,2.09861228866811,chemical,1
OLQVR,RIH,18,3.89037175789616,chemical,1
OLQVR,RIPR,18,3.89037175789616,chemical,1
OLQVR,RMDVL,18,3.89037175789616,chemical,1
OLQVR,RMER,2,1.69314718055995,chemical,1
OLQVR,RMHR,1,1,chemical,1
OLQVR,SIBVR,18,3.89037175789616,chemical,1
OLQVR,CEPVR,1,1,electrical,1
OLQVR,RIBR,6,2.79175946922805,electrical,1
OLQVR,RIGR,6,2.79175946922805,electrical,1
OLQVR,URBR,5,2.6094379124341,electrical,1
OLQVR,RMDVL,2,1.69314718055995,electrical,1
PDA,PVNR,1,1,chemical,1
PDA,DA09,1,1,chemical,1
PDA,DD06,3,2.09861228866811,chemical,1
PDA,VD11,10,3.30258509299405,chemical,1
PDA,VD12,12,3.484906649788,chemical,1
PDA,VD13,10,3.30258509299405,chemical,1
PDA,AVL,3,2.09861228866811,electrical,1
PDA,DVA,1,1,electrical,1
PDA,PVCR,1,1,electrical,1
PDA,DA08,1,1,electrical,1
PDA,DA09,9,3.19722457733622,electrical,1
PDA,PDB,5,2.6094379124341,electrical,1
PDA,DD06,1,1,electrical,1
PDB,DD06,2,1.69314718055995,chemical,1
PDB,VD12,10,3.30258509299405,chemical,1
PDB,VD13,10,3.30258509299405,chemical,1
PDB,AVJL,2,1.69314718055995,electrical,1
PDB,PVPL,1,1,electrical,1
PDB,PVR,13,3.56494935746154,electrical,1
PDB,PDA,5,2.6094379124341,electrical,1
PDB,DB07,2,1.69314718055995,electrical,1
PDB,AS11,4,2.38629436111989,electrical,1
PDB,VD13,4,2.38629436111989,electrical,1
PDEL,DVA,1,1,chemical,1
PDEL,PVM,11,3.39789527279837,electrical,1
PDEL,PLML,2,1.69314718055995,electrical,1
PDEL,PLMR,4,2.38629436111989,electrical,1
PDEL,PDER,25,4.2188758248682,electrical,1
PDEL,AVKL,2,1.69314718055995,electrical,1
PDEL,AVKR,1,1,electrical,1
PDEL,DVA,3,2.09861228866811,electrical,1
PDEL,PVR,8,3.07944154167984,electrical,1
PDEL,PVCR,2,1.69314718055995,electrical,1
PDEL,VB10,1,1,electrical,1
PDEL,VB11,4,2.38629436111989,electrical,1
PDEL,VD06,2,1.69314718055995,electrical,1
PDER,PDEL,5,2.6094379124341,chemical,1
PDER,DVA,7,2.94591014905531,chemical,1
PDER,PVR,2,1.69314718055995,chemical,1
PDER,PVM,8,3.07944154167984,electrical,1
PDER,PLML,3,2.09861228866811,electrical,1
PDER,PLMR,2,1.69314718055995,electrical,1
PDER,PVDR,1,1,electrical,1
PDER,PDEL,25,4.2188758248682,electrical,1
PDER,DVA,6,2.79175946922805,electrical,1
PDER,PVR,9,3.19722457733622,electrical,1
PDER,PVCL,1,1,electrical,1
PDER,VB09,7,2.94591014905531,electrical,1
PDER,VB10,4,2.38629436111989,electrical,1
PDER,VD09,5,2.6094379124341,electrical,1
PHAL,PHAR,13,3.56494935746154,chemical,1
PHAL,PHBL,7,2.94591014905531,chemical,1
PHAL,PHBR,10,3.30258509299405,chemical,1
PHAL,AVFL,4,2.38629436111989,chemical,1
PHAL,AVG,11,3.39789527279837,chemical,1
PHAL,AVHL,4,2.38629436111989,chemical,1
PHAL,AVHR,1,1,chemical,1
PHAL,DVA,2,1.69314718055995,chemical,1
PHAL,PVQL,3,2.09861228866811,chemical,1
PHAL,AVDR,2,1.69314718055995,chemical,1
PHAL,DA08,3,2.09861228866811,chemical,1
PHAL,PLNL,1,1,electrical,1
PHAL,PHAR,7,2.94591014905531,electrical,1
PHAL,PHCL,1,1,electrical,1
PHAL,AVG,3,2.09861228866811,electrical,1
PHAL,AVHL,1,1,electrical,1
PHAL,PVPR,7,2.94591014905531,electrical,1
PHAL,PVQL,1,1,electrical,1
PHAR,PHAL,11,3.39789527279837,chemical,1
PHAR,PHBL,3,2.09861228866811,chemical,1
PHAR,PHBR,8,3.07944154167984,chemical,1
PHAR,AVG,9,3.19722457733622,chemical,1
PHAR,AVHR,1,1,chemical,1
PHAR,DVA,6,2.79175946922805,chemical,1
PHAR,PVPL,3,2.09861228866811,chemical,1
PHAR,PVQL,4,2.38629436111989,chemical,1
PHAR,PVQR,1,1,chemical,1
PHAR,PVT,2,1.69314718055995,chemical,1
PHAR,AVDR,2,1.69314718055995,chemical,1
PHAR,DA08,2,1.69314718055995,chemical,1
PHAR,PLNR,6,2.79175946922805,electrical,1
PHAR,PHAL,7,2.94591014905531,electrical,1
PHAR,PHBR,1,1,electrical,1
PHAR,AVG,2,1.69314718055995,electrical,1
PHAR,AVHR,2,1.69314718055995,electrical,1
PHAR,PVPL,15,3.70805020110221,electrical,1
PHAR,PVR,2,1.69314718055995,electrical,1
PHAR,PVCR,2,1.69314718055995,electrical,1
PHBL,PHBR,4,2.38629436111989,chemical,1
PHBL,AVG,1,1,chemical,1
PHBL,PVNL,1,1,chemical,1
PHBL,PVCL,71,5.26267987704132,chemical,1
PHBL,AVAL,48,4.87120101090789,chemical,1
PHBL,AVAR,33,4.49650756146648,chemical,1
PHBL,AVDL,6,2.79175946922805,chemical,1
PHBL,AVDR,1,1,chemical,1
PHBL,DA08,1,1,chemical,1
PHBL,AS11,1,1,chemical,1
PHBL,VA12,5,2.6094379124341,chemical,1
PHBL,PLNL,1,1,electrical,1
PHBL,PQR,1,1,electrical,1
PHBL,PHBR,17,3.83321334405622,electrical,1
PHBL,AVHL,1,1,electrical,1
PHBL,AVHR,2,1.69314718055995,electrical,1
PHBL,AVJR,1,1,electrical,1
PHBL,PVQL,3,2.09861228866811,electrical,1
PHBL,PVCL,3,2.09861228866811,electrical,1
PHBL,AVAR,1,1,electrical,1
PHBR,PHBL,3,2.09861228866811,chemical,1
PHBR,PHCR,3,2.09861228866811,chemical,1
PHBR,PVCL,39,4.66356164612965,chemical,1
PHBR,PVCR,21,4.04452243772342,chemical,1
PHBR,AVAL,35,4.55534806148941,chemical,1
PHBR,AVAR,38,4.63758615972639,chemical,1
PHBR,AVDL,7,2.94591014905531,chemical,1
PHBR,AVDR,5,2.6094379124341,chemical,1
PHBR,VA12,1,1,chemical,1
PHBR,PLNR,12,3.484906649788,electrical,1
PHBR,PHAR,1,1,electrical,1
PHBR,PHBL,17,3.83321334405622,electrical,1
PHBR,PHCR,1,1,electrical,1
PHBR,AVHL,10,3.30258509299405,electrical,1
PHBR,AVHR,2,1.69314718055995,electrical,1
PHBR,PVPL,1,1,electrical,1
PHBR,PVQR,4,2.38629436111989,electrical,1
PHBR,PVR,1,1,electrical,1
PHBR,PVT,1,1,electrical,1
PHBR,PVWR,1,1,electrical,1
PHCL,PHCR,2,1.69314718055995,chemical,1
PHCL,AVHR,1,1,chemical,1
PHCL,DVA,12,3.484906649788,chemical,1
PHCL,PVQR,2,1.69314718055995,chemical,1
PHCL,PVCL,7,2.94591014905531,chemical,1
PHCL,AVAL,5,2.6094379124341,chemical,1
PHCL,LUAL,2,1.69314718055995,chemical,1
PHCL,DA09,1,1,chemical,1
PHCL,VA12,6,2.79175946922805,chemical,1
PHCL,PLML,11,3.39789527279837,electrical,1
PHCL,PLNL,2,1.69314718055995,electrical,1
PHCL,PHAL,1,1,electrical,1
PHCL,PHCR,2,1.69314718055995,electrical,1
PHCL,AVAL,1,1,electrical,1
PHCL,DA08,2,1.69314718055995,electrical,1
PHCL,VA12,1,1,electrical,1
PHCR,PHAR,2,1.69314718055995,chemical,1
PHCR,PHCL,4,2.38629436111989,chemical,1
PHCR,AVHR,2,1.69314718055995,chemical,1
PHCR,DVA,22,4.09104245335832,chemical,1
PHCR,PVQR,4,2.38629436111989,chemical,1
PHCR,PVCR,25,4.2188758248682,chemical,1
PHCR,LUAR,6,2.79175946922805,chemical,1
PHCR,DA09,23,4.13549421592915,chemical,1
PHCR,VA12,8,3.07944154167984,chemical,1
PHCR,PHBR,1,1,electrical,1
PHCR,PHCL,2,1.69314718055995,electrical,1
PHCR,AVG,1,1,electrical,1
PHCR,AVHL,2,1.69314718055995,electrical,1
PHCR,AVJR,1,1,electrical,1
PHCR,PVCR,5,2.6094379124341,electrical,1
PHCR,AVAL,3,2.09861228866811,electrical,1
PHCR,AVAR,1,1,electrical,1
PHCR,LUAR,1,1,electrical,1
PHCR,DA09,7,2.94591014905531,electrical,1
PLML,PLNL,1,1,electrical,1
PLML,PDEL,2,1.69314718055995,electrical,1
PLML,PDER,3,2.09861228866811,electrical,1
PLML,PHCL,11,3.39789527279837,electrical,1
PLML,PVCL,4,2.38629436111989,electrical,1
PLML,LUAL,8,3.07944154167984,electrical,1
PLMR,PLNR,1,1,electrical,1
PLMR,PDEL,4,2.38629436111989,electrical,1
PLMR,PDER,2,1.69314718055995,electrical,1
PLMR,PVR,3,2.09861228866811,electrical,1
PLMR,PVCR,8,3.07944154167984,electrical,1
PLMR,LUAR,9,3.19722457733622,electrical,1
PLNL,RMDVL,1,1,chemical,1
PLNL,SAADR,8,3.07944154167984,chemical,1
PLNL,SAAVL,1,1,chemical,1
PLNL,SIAVL,10,3.30258509299405,chemical,1
PLNL,SMBVL,10,3.30258509299405,chemical,1
PLNL,SMBVR,13,3.56494935746154,chemical,1
PLNL,SMDVR,2,1.69314718055995,chemical,1
PLNL,PLML,1,1,electrical,1
PLNL,PHAL,1,1,electrical,1
PLNL,PHBL,1,1,electrical,1
PLNL,PHCL,2,1.69314718055995,electrical,1
PLNL,PVWL,1,1,electrical,1
PLNL,VA02,2,1.69314718055995,electrical,1
PLNR,SAADL,5,2.6094379124341,chemical,1
PLNR,SIAVR,10,3.30258509299405,chemical,1
PLNR,SMBVL,7,2.94591014905531,chemical,1
PLNR,SMBVR,10,3.30258509299405,chemical,1
PLNR,SMDVL,2,1.69314718055995,chemical,1
PLNR,PLMR,1,1,electrical,1
PLNR,PHAR,6,2.79175946922805,electrical,1
PLNR,PHBR,12,3.484906649788,electrical,1
PQR,PHBL,2,1.69314718055995,chemical,1
PQR,AVG,1,1,chemical,1
PQR,AVHL,1,1,chemical,1
PQR,AVJR,1,1,chemical,1
PQR,PVNL,2,1.69314718055995,chemical,1
PQR,PVPR,1,1,chemical,1
PQR,PVCL,1,1,chemical,1
PQR,PVCR,1,1,chemical,1
PQR,AVAL,23,4.13549421592915,chemical,1
PQR,AVAR,26,4.25809653802148,chemical,1
PQR,AVDL,15,3.70805020110221,chemical,1
PQR,AVDR,20,3.99573227355399,chemical,1
PQR,LUAR,3,2.09861228866811,chemical,1
PQR,DA08,1,1,chemical,1
PQR,DB07,2,1.69314718055995,chemical,1
PQR,PHBL,1,1,electrical,1
PQR,AVJL,5,2.6094379124341,electrical,1
PQR,AVJR,2,1.69314718055995,electrical,1
PQR,PVNL,3,2.09861228866811,electrical,1
PQR,PVNR,2,1.69314718055995,electrical,1
PQR,PVPL,16,3.77258872223978,electrical,1
PQR,PVPR,10,3.30258509299405,electrical,1
PQR,PVWL,2,1.69314718055995,electrical,1
PQR,PVCL,2,1.69314718055995,electrical,1
PQR,AVDL,2,1.69314718055995,electrical,1
PQR,AVDR,3,2.09861228866811,electrical,1
PVCL,ADLR,2,1.69314718055995,chemical,1
PVCL,ASHR,2,1.69314718055995,chemical,1
PVCL,PDER,1,1,chemical,1
PVCL,RIS,2,1.69314718055995,chemical,1
PVCL,AVG,2,1.69314718055995,chemical,1
PVCL,AVJL,3,2.09861228866811,chemical,1
PVCL,AVJR,2,1.69314718055995,chemical,1
PVCL,DVA,4,2.38629436111989,chemical,1
PVCL,RID,12,3.484906649788,chemical,1
PVCL,PVCL,1,1,chemical,1
PVCL,PVCR,10,3.30258509299405,chemical,1
PVCL,AVAL,5,2.6094379124341,chemical,1
PVCL,AVAR,7,2.94591014905531,chemical,1
PVCL,AVBL,7,2.94591014905531,chemical,1
PVCL,AVBR,27,4.29583686600433,chemical,1
PVCL,AVDL,7,2.94591014905531,chemical,1
PVCL,AVDR,11,3.39789527279837,chemical,1
PVCL,AVEL,2,1.69314718055995,chemical,1
PVCL,AVER,7,2.94591014905531,chemical,1
PVCL,SIBVL,7,2.94591014905531,chemical,1
PVCL,SMBVR,3,2.09861228866811,chemical,1
PVCL,DA05,1,1,chemical,1
PVCL,DA08,2,1.69314718055995,chemical,1
PVCL,DB02,4,2.38629436111989,chemical,1
PVCL,DB03,2,1.69314718055995,chemical,1
PVCL,DB04,6,2.79175946922805,chemical,1
PVCL,DB07,5,2.6094379124341,chemical,1
PVCL,AS01,1,1,chemical,1
PVCL,AS02,1,1,chemical,1
PVCL,VA11,1,1,chemical,1
PVCL,VB04,3,2.09861228866811,chemical,1
PVCL,VB06,2,1.69314718055995,chemical,1
PVCL,VB11,1,1,chemical,1
PVCL,PLML,4,2.38629436111989,electrical,1
PVCL,PQR,2,1.69314718055995,electrical,1
PVCL,PDER,1,1,electrical,1
PVCL,PHBL,3,2.09861228866811,electrical,1
PVCL,AVFL,1,1,electrical,1
PVCL,AVJL,3,2.09861228866811,electrical,1
PVCL,AVJR,3,2.09861228866811,electrical,1
PVCL,DVA,3,2.09861228866811,electrical,1
PVCL,PVNL,2,1.69314718055995,electrical,1
PVCL,PVQR,1,1,electrical,1
PVCL,PVWL,4,2.38629436111989,electrical,1
PVCL,PVCR,67,5.20469261939097,electrical,1
PVCL,AVAL,5,2.6094379124341,electrical,1
PVCL,AVAR,10,3.30258509299405,electrical,1
PVCL,DA04,1,1,electrical,1
PVCL,DA07,1,1,electrical,1
PVCL,DA08,17,3.83321334405622,electrical,1
PVCL,DB07,8,3.07944154167984,electrical,1
PVCL,VA12,18,3.89037175789616,electrical,1
PVCL,VB10,2,1.69314718055995,electrical,1
PVCL,VB11,4,2.38629436111989,electrical,1
PVCL,VD13,1,1,electrical,1
PVCR,FLPL,2,1.69314718055995,chemical,1
PVCR,PVDL,2,1.69314718055995,chemical,1
PVCR,PVDR,1,1,chemical,1
PVCR,AQR,2,1.69314718055995,chemical,1
PVCR,PDER,1,1,chemical,1
PVCR,AVHL,1,1,chemical,1
PVCR,AVL,1,1,chemical,1
PVCR,DVA,3,2.09861228866811,chemical,1
PVCR,PVPR,1,1,chemical,1
PVCR,PVR,1,1,chemical,1
PVCR,PVWR,1,1,chemical,1
PVCR,RID,19,3.94443897916644,chemical,1
PVCR,PVCL,4,2.38629436111989,chemical,1
PVCR,AVAL,10,3.30258509299405,chemical,1
PVCR,AVAR,5,2.6094379124341,chemical,1
PVCR,AVBL,21,4.04452243772342,chemical,1
PVCR,AVBR,14,3.63905732961526,chemical,1
PVCR,AVDL,16,3.77258872223978,chemical,1
PVCR,AVDR,6,2.79175946922805,chemical,1
PVCR,AVEL,6,2.79175946922805,chemical,1
PVCR,AVER,6,2.79175946922805,chemical,1
PVCR,LUAR,1,1,chemical,1
PVCR,SIBVR,10,3.30258509299405,chemical,1
PVCR,DA02,1,1,chemical,1
PVCR,DA04,1,1,chemical,1
PVCR,DA05,2,1.69314718055995,chemical,1
PVCR,DA07,1,1,chemical,1
PVCR,DB02,4,2.38629436111989,chemical,1
PVCR,DB03,6,2.79175946922805,chemical,1
PVCR,DB04,6,2.79175946922805,chemical,1
PVCR,VB03,1,1,chemical,1
PVCR,VB04,1,1,chemical,1
PVCR,VB06,4,2.38629436111989,chemical,1
PVCR,VB11,3,2.09861228866811,chemical,1
PVCR,PLMR,8,3.07944154167984,electrical,1
PVCR,PVDR,2,1.69314718055995,electrical,1
PVCR,PVDL,1,1,electrical,1
PVCR,PDEL,2,1.69314718055995,electrical,1
PVCR,PHAR,2,1.69314718055995,electrical,1
PVCR,PHCR,5,2.6094379124341,electrical,1
PVCR,AVJL,19,3.94443897916644,electrical,1
PVCR,AVJR,1,1,electrical,1
PVCR,DVA,1,1,electrical,1
PVCR,PVR,19,3.94443897916644,electrical,1
PVCR,PVT,4,2.38629436111989,electrical,1
PVCR,PVWL,10,3.30258509299405,electrical,1
PVCR,PVWR,10,3.30258509299405,electrical,1
PVCR,PVCL,67,5.20469261939097,electrical,1
PVCR,AVAL,15,3.70805020110221,electrical,1
PVCR,AVAR,22,4.09104245335832,electrical,1
PVCR,AVDR,2,1.69314718055995,electrical,1
PVCR,SIBVL,1,1,electrical,1
PVCR,DA07,3,2.09861228866811,electrical,1
PVCR,DA08,1,1,electrical,1
PVCR,DA09,3,2.09861228866811,electrical,1
PVCR,PDA,1,1,electrical,1
PVCR,DB07,2,1.69314718055995,electrical,1
PVCR,VA11,3,2.09861228866811,electrical,1
PVCR,VA12,8,3.07944154167984,electrical,1
PVCR,VB10,1,1,electrical,1
PVCR,VB11,2,1.69314718055995,electrical,1
PVCR,VD12,1,1,electrical,1
PVDL,PVDR,10,3.30258509299405,chemical,1
PVDL,AVFL,1,1,chemical,1
PVDL,AVG,8,3.07944154167984,chemical,1
PVDL,PVPL,1,1,chemical,1
PVDL,PVCL,13,3.56494935746154,chemical,1
PVDL,PVCR,36,4.58351893845611,chemical,1
PVDL,AVAL,13,3.56494935746154,chemical,1
PVDL,AVAR,29,4.36729582998647,chemical,1
PVDL,AVDL,1,1,chemical,1
PVDL,AVDR,1,1,chemical,1
PVDL,DD05,3,2.09861228866811,chemical,1
PVDL,VD10,3,2.09861228866811,chemical,1
PVDL,PVDR,3,2.09861228866811,electrical,1
PVDL,AVG,1,1,electrical,1
PVDL,PVCR,1,1,electrical,1
PVDL,AVAR,4,2.38629436111989,electrical,1
PVDL,VA10,1,1,electrical,1
PVDR,PVDL,2,1.69314718055995,chemical,1
PVDR,DVA,5,2.6094379124341,chemical,1
PVDR,PVCL,29,4.36729582998647,chemical,1
PVDR,PVCR,29,4.36729582998647,chemical,1
PVDR,AVAL,9,3.19722457733622,chemical,1
PVDR,AVAR,30,4.40119738166216,chemical,1
PVDR,AVDL,1,1,chemical,1
PVDR,VA09,2,1.69314718055995,chemical,1
PVDR,VA12,3,2.09861228866811,chemical,1
PVDR,VB05,1,1,chemical,1
PVDR,VB06,4,2.38629436111989,chemical,1
PVDR,PVDL,3,2.09861228866811,electrical,1
PVDR,PDER,1,1,electrical,1
PVDR,DVC,1,1,electrical,1
PVDR,PVCR,2,1.69314718055995,electrical,1
PVDR,AVAL,6,2.79175946922805,electrical,1
PVDR,VD09,1,1,electrical,1
PVM,AVM,2,1.69314718055995,chemical,1
PVM,AVKL,15,3.70805020110221,chemical,1
PVM,DVA,3,2.09861228866811,chemical,1
PVM,PVR,3,2.09861228866811,chemical,1
PVM,PVCL,1,1,chemical,1
PVM,PVCR,2,1.69314718055995,chemical,1
PVM,PVM,1,1,electrical,1
PVM,PDEL,11,3.39789527279837,electrical,1
PVM,PDER,8,3.07944154167984,electrical,1
PVM,AVKL,1,1,electrical,1
PVM,DVA,1,1,electrical,1
PVM,PVR,1,1,electrical,1
PVM,DB03,2,1.69314718055995,electrical,1
PVM,VD09,1,1,electrical,1
PVNL,BDUL,5,2.6094379124341,chemical,1
PVNL,BDUR,2,1.69314718055995,chemical,1
PVNL,PVDL,1,1,chemical,1
PVNL,PQR,5,2.6094379124341,chemical,1
PVNL,AVG,2,1.69314718055995,chemical,1
PVNL,AVJL,6,2.79175946922805,chemical,1
PVNL,AVJR,8,3.07944154167984,chemical,1
PVNL,AVL,1,1,chemical,1
PVNL,PVNR,9,3.19722457733622,chemical,1
PVNL,PVPR,1,1,chemical,1
PVNL,PVT,6,2.79175946922805,chemical,1
PVNL,PVWL,4,2.38629436111989,chemical,1
PVNL,PVWR,1,1,chemical,1
PVNL,PVCL,5,2.6094379124341,chemical,1
PVNL,AVAL,6,2.79175946922805,chemical,1
PVNL,AVBR,2,1.69314718055995,chemical,1
PVNL,AVDL,7,2.94591014905531,chemical,1
PVNL,AVDR,6,2.79175946922805,chemical,1
PVNL,LUAL,3,2.09861228866811,chemical,1
PVNL,DD01,5,2.6094379124341,chemical,1
PVNL,VA12,1,1,chemical,1
PVNL,VD12,1,1,chemical,1
PVNL,BDUL,1,1,electrical,1
PVNL,PQR,3,2.09861228866811,electrical,1
